customer_id,city,gender,senior_citizen,dependents,tenure_months,phone_service,internet_service,contract,monthly_charges,total_charges,churn_label,cltv
7354-OIJLX,Inglewood,Male,No,No,9,Multiple Lines,Fiber optic,Month-to-month,93.93513918929753,724.65,No,5212
1376-HHBDV,Santa Monica,Female,No,No,30,Single Line,DSL,Month-to-month,48.8,1536.75,No,4864
6133-OZILE,Santa Monica,Female,No,No,18,No,DSL,Month-to-month,35.2,607.3,No,5381
4135-FRWKJ,Santa Monica,Female,Yes,Yes,55,Multiple Lines,DSL,One year,76.25,4154.55,No,4319
6551-ZCOTS,Torrance,Male,Yes,No,33,Multiple Lines,No,One year,24.9,847.8,No,5756
7191-ADRGF,Torrance,Male,No,No,44,No,DSL,Two year,54.3,2390.45,No,3222
5018-LXQQG,Torrance,Female,No,Yes,30,Single Line,DSL,Month-to-month,66.3,1923.5,No,4631
6892-BOGQE,Whittier,Female,No,No,71,Single Line,No,Two year,20.9,1493.2,No,4030
1746-TGTWV,Whittier,Male,No,No,1,Single Line,Fiber optic,Month-to-month,85.02075190353291,75.35,No,3514
5995-SNNEW,Whittier,Male,Yes,No,23,Multiple Lines,Fiber optic,Month-to-month,94.99119666780015,2184.85,No,5883
8050-WYBND,Whittier,Female,No,Yes,22,No,DSL,One year,49.45,1031.4,No,5941
2821-WARNZ,Buena Park,Female,No,Yes,49,Single Line,No,One year,19.45,921.3,No,4170
4879-GZLFH,Buena Park,Female,No,Yes,42,Single Line,Fiber optic,Month-to-month,100.55152674239952,3875.4,No,5697
8314-HTWVE,Cypress,Female,No,Yes,7,Single Line,No,Two year,19.85,144.15,No,3973
9402-ROUMJ,La Habra,Female,No,Yes,67,Multiple Lines,Fiber optic,One year,85.6967678463153,6689.0,No,5588
2507-QZPQS,La Mirada,Male,No,No,15,Multiple Lines,Fiber optic,Month-to-month,84.59766738415063,1451.1,No,4999
7159-NOKYQ,Montebello,Male,No,No,67,Multiple Lines,Fiber optic,Two year,100.09154757931756,6368.2,No,4001
5707-ZMDJP,Norwalk,Male,No,Yes,53,Single Line,DSL,Two year,69.7,3729.6,No,4590
8779-YIQQA,Pico Rivera,Male,No,Yes,21,Single Line,No,One year,19.8,350.1,No,3243
7136-IHZJA,Santa Fe Springs,Female,No,Yes,40,Single Line,DSL,Month-to-month,71.35,2847.2,No,5807
8966-OIQHG,Stanton,Female,No,Yes,22,Single Line,No,One year,20.75,452.35,No,2258
7074-STDCN,Artesia,Male,No,No,39,No,DSL,Month-to-month,40.6,1494.5,No,4436
8739-QOTTN,Avalon,Female,No,No,2,Single Line,No,Month-to-month,20.35,41.85,No,5761
1399-OUPJN,Bellflower,Female,No,Yes,57,Single Line,No,Two year,19.75,1272.05,No,4235
0277-BKSQP,Harbor City,Male,No,Yes,8,Single Line,DSL,Month-to-month,54.4,475.1,No,4854
5774-XZTQC,Lakewood,Female,No,Yes,7,Single Line,No,Month-to-month,20.45,150.75,No,4484
2676-SSLTO,Hawaiian Gardens,Male,No,No,49,Multiple Lines,DSL,Two year,66.15,3199.0,No,6138
6266-QHOJZ,Lomita,Female,No,No,65,Multiple Lines,Fiber optic,One year,91.26688099137428,5844.65,No,6421
7269-JISCY,Los Alamitos,Female,No,No,55,Single Line,DSL,One year,45.05,2462.6,No,4055
0363-SVHYR,Paramount,Male,No,Yes,71,Multiple Lines,DSL,Two year,86.85,6263.8,No,6452
8547-NSBBO,San Pedro,Male,No,No,35,Multiple Lines,Fiber optic,Month-to-month,106.26419748475281,3403.4,No,5154
6591-QGOYB,Surfside,Male,No,No,17,Multiple Lines,Fiber optic,Month-to-month,115.85567701295956,1672.1,No,2754
9070-BCKQP,Wilmington,Female,No,No,72,Multiple Lines,Fiber optic,Two year,100.58603080510547,7881.2,No,4498
6421-SZVEM,Carson,Female,No,Yes,28,Single Line,Fiber optic,One year,99.31687123659489,2320.8,No,5802
1328-EUZHC,Carson,Female,No,No,18,Single Line,No,Two year,20.1,370.5,No,4329
8878-RYUKI,Long Beach,Female,No,No,52,Single Line,DSL,Month-to-month,59.45,3043.7,No,6107
9633-DENPU,Long Beach,Female,No,No,47,Single Line,DSL,Month-to-month,58.6,2723.4,No,2613
7811-JIVPF,Long Beach,Female,No,No,23,Single Line,DSL,Month-to-month,49.7,1081.25,No,4790
7113-HIPFI,Long Beach,Male,No,Yes,66,Single Line,DSL,Two year,65.85,4097.05,No,5500
8541-QVFKM,Long Beach,Female,No,No,8,Multiple Lines,Fiber optic,Month-to-month,112.92845816092063,632.2,No,5777
9258-CNWAC,Long Beach,Female,No,Yes,71,Multiple Lines,Fiber optic,Two year,100.99580034395801,8166.8,No,6208
5371-VYLSX,Long Beach,Female,Yes,No,50,Multiple Lines,Fiber optic,Month-to-month,97.83846992240994,4113.7,No,4977
6374-AFWOX,Long Beach,Male,No,No,46,Single Line,DSL,Two year,65.65,3047.15,No,2680
5317-FLPJF,Altadena,Female,No,No,66,No,DSL,Two year,61.35,4193.4,No,4824
7621-VPNET,Arcadia,Female,No,No,42,Multiple Lines,Fiber optic,Month-to-month,101.18184201170065,3729.75,No,2219
6034-YMTOB,Arcadia,Female,No,No,5,Single Line,Fiber optic,Month-to-month,84.70484770358229,399.45,No,2296
4903-CNOZC,La Canada Flintridge,Male,No,No,29,Multiple Lines,DSL,One year,70.9,1964.6,No,2064
4353-HYOJD,Monrovia,Female,No,Yes,27,Single Line,DSL,Month-to-month,49.85,1336.15,No,5580
7267-FRMJW,Sierra Madre,Female,No,Yes,25,Single Line,No,Two year,20.1,486.05,No,5306
4188-FRABG,Sunland,Male,No,No,57,Multiple Lines,Fiber optic,Month-to-month,90.1319083871538,5925.75,No,5586
4128-ETESU,Pasadena,Female,Yes,No,47,Multiple Lines,Fiber optic,Month-to-month,85.80243632270145,4747.2,No,4787
0620-DLSLK,Pasadena,Female,No,No,13,Single Line,Fiber optic,Month-to-month,94.11168049078569,1028.9,No,2054
3850-OKINF,Pasadena,Male,No,Yes,71,Multiple Lines,DSL,One year,66.2,4692.55,No,4756
1156-ZFYDO,Glendale,Female,No,No,1,Single Line,No,Month-to-month,19.75,19.75,No,3666
3295-YVUSR,Glendale,Male,Yes,No,2,Multiple Lines,Fiber optic,Month-to-month,82.83195697177386,154.3,No,5098
8016-NCFVO,Glendale,Male,Yes,No,55,Multiple Lines,Fiber optic,Month-to-month,87.98985974802711,6382.55,No,4222
4119-ZYPZY,Glendale,Male,Yes,No,71,Multiple Lines,Fiber optic,Two year,112.93212615402753,7623.2,No,6423
5549-ZGHFB,Glendale,Male,No,Yes,50,Multiple Lines,No,Two year,24.95,1261.45,No,6019
7577-SWIFR,Glendale,Male,No,No,1,Single Line,Fiber optic,Month-to-month,75.4115561281828,89.25,No,5579
0303-WMMRN,Glendale,Male,No,No,5,Single Line,No,Month-to-month,19.25,86.05,No,3056
6408-OTUBZ,Glendale,Female,No,No,66,Multiple Lines,Fiber optic,One year,92.28520952700963,6779.05,No,4494
5204-HMGYF,La Crescenta,Female,No,Yes,49,Single Line,DSL,One year,87.2,4345.0,No,4567
1078-TDCRN,Agoura Hills,Female,Yes,No,3,No,DSL,Month-to-month,30.75,82.85,No,4133
3727-OVPRY,Calabasas,Male,No,Yes,66,Multiple Lines,No,One year,25.7,1714.55,No,5517
3797-FKOGQ,Canoga Park,Male,No,Yes,11,Multiple Lines,Fiber optic,Month-to-month,90.01534366928058,893.2,No,3157
7622-NXQZR,Canoga Park,Male,No,No,28,No,DSL,Month-to-month,30.1,810.85,No,2653
6196-HBOBZ,Winnetka,Male,No,No,65,Multiple Lines,Fiber optic,Two year,89.13593296787373,6347.55,No,6300
3970-XGJDU,West Hills,Female,No,No,62,Single Line,No,Two year,19.2,1123.65,No,4937
7017-VFULY,Chatsworth,Female,No,No,2,Single Line,No,Month-to-month,20.1,43.15,No,4158
5562-YJQGT,Encino,Female,No,No,2,Single Line,No,Month-to-month,20.35,35.1,No,3746
8807-OPMBM,Newbury Park,Female,No,Yes,55,Multiple Lines,No,Two year,25.65,1388.0,No,4466
5439-WIKXB,Newhall,Male,Yes,No,41,Single Line,Fiber optic,Month-to-month,104.58849239375843,3851.45,No,4914
8294-UIMBA,Northridge,Female,No,No,30,Single Line,Fiber optic,One year,75.09644233163294,2638.1,No,4584
8109-YUOHE,Porter Ranch,Male,No,No,17,Single Line,DSL,One year,56.1,946.95,No,5025
5840-NVDCG,Pacoima,Female,No,Yes,16,Single Line,DSL,Two year,68.25,1114.85,No,3559
8092-NLTGF,Reseda,Male,No,No,72,Multiple Lines,No,Two year,24.75,1777.6,No,5398
5928-QLDHB,San Fernando,Male,No,No,9,Multiple Lines,Fiber optic,Month-to-month,84.81815340440401,684.85,No,2062
9840-EFJQB,Sylmar,Female,No,No,1,Single Line,Fiber optic,Month-to-month,86.94180990705448,74.35,No,4237
0696-UKTOX,North Hills,Male,No,Yes,23,Single Line,DSL,Month-to-month,54.15,1312.45,No,2496
4801-KFYKL,Granada Hills,Male,No,Yes,8,Single Line,No,Month-to-month,19.45,159.2,No,4119
3472-OAOOR,Mission Hills,Male,No,Yes,19,No,DSL,Month-to-month,34.95,610.2,No,3422
6135-OZQVA,Santa Clarita,Female,No,No,7,Multiple Lines,DSL,Month-to-month,53.65,404.35,No,4389
2252-JHJGE,Sun Valley,Male,No,No,61,Multiple Lines,Fiber optic,One year,97.5563053504448,6363.45,No,4344
4188-PCPIG,Valencia,Female,No,No,57,Single Line,DSL,Two year,70.35,4124.65,No,5779
7105-BENQF,Tarzana,Male,No,Yes,15,Single Line,DSL,One year,64.85,950.75,No,4442
7721-DVEKZ,Thousand Oaks,Female,No,No,1,Single Line,No,Month-to-month,19.65,19.65,No,4639
3566-VVORZ,Westlake Village,Female,No,No,12,Single Line,DSL,Month-to-month,45.9,505.95,No,5790
9507-HSMMZ,Thousand Oaks,Male,No,No,54,Single Line,No,Two year,20.0,1149.65,No,6094
2480-SQIOB,Woodland Hills,Male,No,Yes,4,Single Line,DSL,Month-to-month,44.8,169.65,No,2114
7813-TKCVO,Oak Park,Female,No,No,20,Single Line,No,One year,20.35,393.15,No,4390
0128-MKWSG,Stevenson Ranch,Female,No,Yes,26,No,DSL,Month-to-month,45.8,1147.0,No,3287
4350-ZTLPI,Van Nuys,Female,No,No,53,Multiple Lines,Fiber optic,One year,93.03728130834185,5718.2,No,4163
0361-HJRDX,Sherman Oaks,Female,No,No,68,No,DSL,Two year,64.35,4539.6,No,4146
5727-MYATE,Van Nuys,Male,No,Yes,72,Multiple Lines,DSL,Two year,90.8,6397.6,No,5028
3823-KYNQY,Van Nuys,Male,No,No,12,Multiple Lines,No,One year,24.95,280.4,No,4443
7570-WELNY,Sherman Oaks,Female,No,No,68,Multiple Lines,Fiber optic,Two year,104.69769831018212,5711.05,No,5520
3021-VLNRJ,Encino,Female,No,Yes,50,Single Line,DSL,One year,70.8,3478.15,No,4798
2080-CAZNM,Burbank,Female,Yes,No,41,Multiple Lines,Fiber optic,Month-to-month,103.8028882471964,4133.95,No,4477
1028-FFNJK,Burbank,Male,Yes,No,30,Multiple Lines,Fiber optic,Month-to-month,96.3454336211433,2917.65,No,4828
6907-FLBER,Burbank,Male,No,No,1,Multiple Lines,DSL,Month-to-month,54.3,54.3,No,3259
3001-UNBTL,Burbank,Male,Yes,Yes,29,Multiple Lines,Fiber optic,Month-to-month,70.44677672754156,2964.8,No,3733
5982-PSMKW,North Hollywood,Female,No,Yes,23,Multiple Lines,DSL,Two year,91.1,2198.3,No,5991
3507-GASNP,North Hollywood,Male,No,Yes,60,Single Line,No,Two year,19.95,1189.9,No,5316
7096-ZNBZI,Studio City,Female,No,No,72,Multiple Lines,No,Two year,26.45,1914.5,No,5534
1676-MQAOA,North Hollywood,Male,No,No,72,Single Line,DSL,Two year,75.1,5336.35,No,6284
0786-IVLAW,Valley Village,Female,Yes,No,66,Multiple Lines,Fiber optic,One year,98.77682641490696,7238.6,No,4722
7566-DSRLQ,Rancho Cucamonga,Female,No,No,72,Multiple Lines,Fiber optic,Two year,79.79319624673856,7998.8,No,5065
7245-JMTTQ,Baldwin Park,Female,No,No,51,Multiple Lines,Fiber optic,One year,105.29845943394452,5703.25,No,4363
6050-IJRHS,Chino Hills,Female,No,Yes,70,Multiple Lines,Fiber optic,One year,123.42088164095631,7397.0,No,6319
6202-JVYEU,Chino,Male,No,No,9,Single Line,No,One year,19.9,164.6,No,3643
8591-TKMZH,Claremont,Male,No,Yes,59,Multiple Lines,Fiber optic,Two year,112.01724059503533,6555.2,No,4952
0734-OXWBT,Covina,Male,No,Yes,3,Single Line,DSL,Month-to-month,70.7,225.65,No,2584
4282-ACRXS,Covina,Male,Yes,No,38,No,DSL,Month-to-month,24.85,955.75,No,3511
0365-TRTPY,Covina,Female,No,No,37,Multiple Lines,Fiber optic,Month-to-month,70.92610898060238,3382.3,No,5135
7349-ALMUX,Rancho Cucamonga,Male,No,No,37,Single Line,DSL,Two year,65.6,2313.8,No,3183
6502-KUGLL,El Monte,Female,No,Yes,14,Single Line,DSL,Month-to-month,59.45,780.85,No,5723
1841-YSJGV,South El Monte,Male,No,No,72,Multiple Lines,Fiber optic,Two year,92.82427489405335,7852.4,No,6258
3511-BFTJW,Glendora,Male,No,Yes,72,No,DSL,Two year,38.5,2763.0,No,4710
7668-XCFYV,Glendora,Female,Yes,No,17,Multiple Lines,Fiber optic,Month-to-month,111.45445914234934,1614.7,No,3689
5018-HEKFO,Rowland Heights,Female,No,No,10,Multiple Lines,No,Month-to-month,24.5,270.15,No,5594
2923-ARZLG,La Verne,Male,No,Yes,0,Single Line,No,One year,19.7,,No,4890
3976-NLDEZ,Mira Loma,Male,No,No,1,Single Line,No,Month-to-month,20.6,20.6,No,5370
2282-YGNOR,Monterey Park,Female,No,No,29,Single Line,DSL,One year,58.0,1734.5,No,2810
5336-UFNZP,Monterey Park,Female,Yes,Yes,65,Multiple Lines,Fiber optic,One year,91.6201293462448,7047.5,No,6211
6854-EXGSF,Mt Baldy,Female,No,No,8,Multiple Lines,DSL,Month-to-month,65.5,573.15,No,3033
1241-EZFMJ,Ontario,Male,No,No,61,Multiple Lines,No,Two year,25.45,1538.6,No,6015
9233-PSYHO,Ontario,Female,Yes,No,45,Multiple Lines,Fiber optic,One year,109.30262794635874,4459.8,No,2636
5376-PCKNB,Montclair,Male,No,Yes,72,Multiple Lines,Fiber optic,One year,85.54094712597916,7459.0,No,4750
8044-BGWPI,Ontario,Male,No,Yes,12,Single Line,No,Month-to-month,21.15,306.05,No,5209
4060-LDNLU,Diamond Bar,Male,No,No,7,Multiple Lines,Fiber optic,Month-to-month,87.75513019050813,639.7,No,4329
3589-PPVKW,Pomona,Male,No,No,9,Single Line,DSL,Month-to-month,44.4,348.15,No,5457
5887-IKKYO,Pomona,Male,No,Yes,58,Multiple Lines,Fiber optic,Two year,94.40220319608964,5563.65,No,4777
1755-RMCXH,San Dimas,Male,No,Yes,2,Single Line,No,Month-to-month,20.3,40.25,No,5113
3858-XHYJO,San Gabriel,Female,No,No,40,Multiple Lines,Fiber optic,One year,79.96809081816791,4228.55,No,4078
4299-SIMNS,Temple City,Male,No,No,9,Multiple Lines,Fiber optic,Month-to-month,89.61262183542813,784.45,No,4544
7025-IWFHT,Upland,Male,No,No,41,Single Line,Fiber optic,One year,92.76378869386605,3729.75,No,5549
6261-LHRTG,Upland,Female,No,No,26,Single Line,DSL,Month-to-month,54.75,1406.9,No,4020
7841-FCRQD,Walnut,Female,No,No,33,Single Line,DSL,One year,53.75,1857.3,No,3160
2056-EVGZL,West Covina,Male,No,Yes,68,Single Line,Fiber optic,One year,82.03634310723396,7322.5,No,4437
8777-MBMTS,West Covina,Female,Yes,No,65,Single Line,Fiber optic,Two year,109.68198635436588,6725.5,No,4872
7753-USQYQ,West Covina,Male,No,No,55,Single Line,DSL,One year,64.2,3627.3,No,5151
7661-CPURM,Alhambra,Male,No,No,19,Single Line,Fiber optic,One year,110.2130438492673,1725.95,No,4446
6233-HXJMX,Alpine,Female,No,No,45,Multiple Lines,Fiber optic,Month-to-month,91.74987654621654,4192.15,No,5470
5902-WBLSE,Bonita,Female,No,Yes,70,Single Line,No,Two year,20.15,1411.2,No,5219
3239-TPHPZ,Chula Vista,Female,No,No,12,Single Line,No,Two year,20.05,264.55,No,5453
5115-GZDEL,Chula Vista,Male,No,Yes,72,No,DSL,Two year,67.2,4671.7,No,5592
3338-CVVEH,Chula Vista,Male,No,No,12,Multiple Lines,Fiber optic,Month-to-month,79.92160834452433,1173.55,No,5674
2615-YVMYX,Chula Vista,Male,Yes,No,71,Multiple Lines,Fiber optic,Month-to-month,102.52825394189837,7713.55,No,5775
2851-STERV,Descanso,Male,Yes,No,35,Single Line,DSL,One year,73.0,2471.25,No,2715
4393-GEADV,Dulzura,Male,No,Yes,70,Multiple Lines,Fiber optic,Two year,97.98388815089493,7842.3,No,5035
8486-AYEQH,Guatay,Female,No,No,31,Multiple Lines,Fiber optic,Month-to-month,85.41242642166759,2227.8,No,2421
5419-JKZNQ,La Mesa,Male,Yes,No,30,Multiple Lines,Fiber optic,Month-to-month,84.83825716447376,2351.45,No,2009
2495-KZNFB,La Mesa,Female,No,No,33,Multiple Lines,Fiber optic,Month-to-month,98.96002618744893,2989.6,No,4460
1409-PHXTF,Lemon Grove,Male,Yes,No,54,Multiple Lines,Fiber optic,Two year,78.59597569525012,6077.75,No,4425
4560-WQAQW,Mount Laguna,Female,No,No,59,Multiple Lines,DSL,One year,68.7,4070.95,No,4244
9591-YVTEB,National City,Male,Yes,No,55,No,DSL,Month-to-month,44.85,2479.05,No,5829
9309-BZGNT,Pine Valley,Male,Yes,No,69,No,DSL,One year,29.8,2134.3,No,5681
4274-DRSQT,Potrero,Female,No,No,66,Multiple Lines,Fiber optic,One year,111.50697104124625,6000.1,No,5868
2027-DNKIV,Spring Valley,Male,No,Yes,37,Single Line,DSL,One year,58.75,2203.1,No,3483
8075-GXIUB,Spring Valley,Male,Yes,No,9,Single Line,No,One year,19.85,183.15,No,5601
2885-HIJDH,Tecate,Male,No,Yes,69,Multiple Lines,DSL,Two year,86.9,6194.1,No,4667
5424-RLQLC,Bonsall,Male,No,No,10,Single Line,DSL,Month-to-month,59.65,638.95,No,2385
6507-DTJZV,Cardiff By The Sea,Male,No,Yes,13,Single Line,DSL,Month-to-month,66.4,831.75,No,3660
7673-BQGKU,Carlsbad,Female,No,Yes,69,Single Line,No,Two year,20.15,1337.5,No,4554
6723-WSNTY,Del Mar,Female,Yes,No,66,Multiple Lines,Fiber optic,One year,113.46433579138663,7181.95,No,5360
2725-IWWBA,El Cajon,Male,No,Yes,46,Single Line,DSL,One year,56.9,2560.1,No,4258
1061-PNTHC,Encinitas,Female,No,Yes,56,Multiple Lines,Fiber optic,Month-to-month,73.55597946198378,5953.0,No,5012
0394-YONDK,Escondido,Male,No,Yes,70,Multiple Lines,No,Two year,25.15,1790.15,No,5114
6574-MCOEH,Escondido,Female,No,Yes,33,Multiple Lines,DSL,One year,79.15,2531.4,No,3555
7399-QHBJS,Escondido,Female,No,Yes,72,Multiple Lines,DSL,Two year,66.75,4760.3,No,6063
0997-YTLNY,Escondido,Female,No,Yes,19,Single Line,DSL,Month-to-month,48.8,953.65,No,3749
9479-HYNYL,La Jolla,Female,No,No,71,Single Line,DSL,Two year,80.7,5705.05,No,5617
9708-KFDBY,Oceanside,Male,No,No,1,Single Line,No,Month-to-month,20.55,20.55,No,4801
3642-GKTCT,Oceanside,Female,No,No,61,Multiple Lines,Fiber optic,One year,87.61717808405363,6993.65,No,4785
0774-RMNUW,Pala,Female,No,Yes,71,No,DSL,Two year,59.7,4122.65,No,6420
1334-PDUKM,Palomar Mountain,Female,No,No,68,Multiple Lines,Fiber optic,One year,89.96087305542362,5762.95,No,4480
0756-MPZRL,Pauma Valley,Male,No,No,46,No,DSL,One year,33.7,1537.85,No,3007
2242-MFOTG,Poway,Male,No,No,33,Multiple Lines,Fiber optic,One year,84.76610129040826,2603.3,No,3957
2927-CVULT,Ramona,Female,No,Yes,53,Multiple Lines,Fiber optic,Two year,103.49152790040758,5566.4,No,4190
2144-BFDSO,Ranchita,Female,Yes,No,50,Multiple Lines,Fiber optic,Month-to-month,93.58653129344852,5431.9,No,5211
8745-PVESG,Rancho Santa Fe,Female,No,No,57,No,DSL,One year,41.1,2258.25,No,5281
7647-GYYKX,San Marcos,Female,No,Yes,54,Single Line,No,Two year,20.35,1092.35,No,5646
5647-FXOTP,Santa Ysabel,Female,Yes,No,60,Multiple Lines,Fiber optic,Month-to-month,98.9792307518631,6401.25,No,5084
9700-ISPUP,Valley Center,Female,No,Yes,10,Single Line,DSL,Month-to-month,65.5,616.9,No,3137
9839-ETQOE,Vista,Male,No,Yes,43,No,DSL,Month-to-month,40.45,1912.85,No,3176
6078-VESFR,Vista,Male,Yes,No,13,Single Line,Fiber optic,Month-to-month,99.31298306169816,849.1,No,5225
9027-TMATR,Warner Springs,Female,No,No,43,Single Line,DSL,Two year,78.8,3460.3,No,3972
1941-HOSAM,San Diego,Male,No,Yes,1,Single Line,Fiber optic,Month-to-month,87.3750734113846,90.1,No,4142
9110-HSGTV,San Diego,Female,No,No,69,Single Line,DSL,Two year,82.45,5555.3,No,4631
0704-VCUMB,San Diego,Female,No,No,61,Single Line,No,Two year,20.25,1278.8,No,5974
6171-ZTVYB,San Diego,Male,No,No,43,Multiple Lines,DSL,Month-to-month,66.25,2907.35,No,2168
1935-IMVBB,San Diego,Male,No,No,56,Single Line,Fiber optic,Month-to-month,88.35629219617093,4952.95,No,5955
2535-PBCGC,San Diego,Female,No,No,70,No,DSL,Two year,64.55,4504.9,No,4858
1470-PSXNM,San Diego,Male,No,Yes,49,Multiple Lines,Fiber optic,One year,109.19112421989381,4520.15,No,5542
2498-XLDZR,San Diego,Female,No,Yes,32,Single Line,DSL,Two year,73.6,2316.85,No,4343
9866-OCCKE,San Diego,Female,Yes,No,72,Multiple Lines,Fiber optic,Two year,85.37528852112757,8075.35,No,6010
5338-YHWYT,San Diego,Male,No,Yes,37,Single Line,DSL,Two year,61.45,2302.35,No,5447
7718-UPSKJ,San Diego,Female,No,No,69,Single Line,Fiber optic,One year,99.21027025412927,7251.9,No,4328
8731-WBBMB,San Diego,Female,No,No,26,Single Line,DSL,Month-to-month,81.9,2078.55,No,3350
1448-CYWKC,Coronado,Female,No,Yes,58,Multiple Lines,Fiber optic,One year,98.6881751195387,6225.4,No,4605
7901-IIDQV,San Diego,Male,No,No,24,Multiple Lines,DSL,One year,54.6,1242.25,No,3398
2690-DVRVK,San Diego,Male,No,Yes,5,Single Line,No,One year,20.55,99.45,No,3629
1270-XKUCC,San Diego,Female,No,Yes,30,Single Line,No,Two year,19.7,599.25,No,5045
0334-ZFJSR,San Diego,Female,No,No,55,Multiple Lines,DSL,One year,66.05,3462.1,No,5501
5583-EJXRD,San Diego,Male,No,Yes,44,No,DSL,Two year,54.05,2375.2,No,4896
4565-EVZMJ,San Diego,Female,No,No,47,Single Line,DSL,One year,58.9,2813.05,No,5774
3327-YBAKM,San Diego,Female,No,No,64,Single Line,Fiber optic,One year,84.71695818899065,6314.35,No,5369
9441-QHEVC,San Diego,Male,No,No,1,Single Line,No,Month-to-month,19.1,19.1,No,2091
6705-LNMDD,San Diego,Male,No,No,20,Single Line,DSL,Month-to-month,50.0,1003.05,No,5741
2580-ASVVY,San Ysidro,Female,No,No,37,No,DSL,Two year,45.4,1593.1,No,4051
3370-GQEAL,Indio,Male,No,Yes,30,Multiple Lines,Fiber optic,Month-to-month,90.52739088970364,2509.95,No,3409
5032-USPKF,Indio,Female,No,No,38,Multiple Lines,DSL,One year,84.1,3187.65,No,2604
4254-QPEDE,Banning,Female,No,No,52,No,DSL,Two year,66.25,3330.1,No,4275
6283-GITPX,Beaumont,Male,No,Yes,71,Single Line,DSL,Two year,76.9,5522.7,No,4633
0771-CHWSK,Brawley,Male,No,No,66,Multiple Lines,DSL,Two year,74.6,4798.4,No,4838
9788-HNGUT,Cabazon,Male,No,No,72,Multiple Lines,Fiber optic,Two year,103.2980970198335,8594.4,No,5949
9495-REDIY,Calexico,Male,No,Yes,25,No,DSL,One year,40.65,970.55,No,5079
5375-XLDOF,Calipatria,Male,No,Yes,69,Multiple Lines,Fiber optic,Two year,100.95518733614166,7665.8,No,6082
1172-VIYBP,Cathedral City,Male,No,Yes,53,Multiple Lines,DSL,Two year,69.7,3686.05,No,4975
6559-PDZLR,Desert Center,Male,No,No,26,Single Line,Fiber optic,Month-to-month,90.98237703114036,2537.0,No,4191
8992-OBVDG,Desert Hot Springs,Male,No,No,21,Single Line,DSL,Month-to-month,61.65,1393.6,No,2926
4273-MBHYA,Desert Hot Springs,Female,No,Yes,1,Single Line,Fiber optic,Month-to-month,87.09723549583381,89.35,No,2432
4724-WXVWF,Earp,Male,No,No,48,Multiple Lines,Fiber optic,Month-to-month,94.4273911762586,4445.3,No,4334
5701-GUXDC,El Centro,Female,No,No,26,No,DSL,One year,35.4,978.6,No,2519
1460-UZPRJ,Heber,Male,No,No,60,Single Line,No,Two year,19.95,1258.15,No,5971
6082-GLJIX,Holtville,Male,No,No,18,Single Line,No,Month-to-month,19.25,331.35,No,4769
2495-TTHBQ,La Quinta,Female,No,Yes,4,Single Line,No,One year,20.4,84.75,No,5602
0485-ZBSLN,Mecca,Male,No,Yes,65,Multiple Lines,No,Two year,24.75,1715.1,No,6263
3810-PJUHR,Morongo Valley,Male,No,Yes,70,Multiple Lines,No,Two year,25.35,1715.15,No,6059
0847-HGRML,North Palm Springs,Male,No,Yes,62,Single Line,No,Two year,20.0,1250.1,No,4402
8232-CTLKO,Ocotillo,Female,No,Yes,66,Single Line,DSL,Two year,59.75,3996.8,No,5979
9227-YBAXE,Palm Desert,Female,No,Yes,65,Multiple Lines,DSL,Two year,82.5,5215.1,No,5314
9860-LISIZ,Palm Springs,Female,No,No,34,Single Line,No,Month-to-month,20.35,673.2,No,2864
0112-QAWRZ,Palo Verde,Male,No,Yes,16,Multiple Lines,Fiber optic,Month-to-month,94.44454943436155,1442.2,No,5560
2786-GCDPI,Pioneertown,Female,Yes,No,50,Multiple Lines,Fiber optic,Month-to-month,95.14246802695088,5222.35,No,5570
4043-MKDTV,Rancho Mirage,Male,No,No,71,Single Line,Fiber optic,Two year,79.54112909253621,7291.75,No,6319
9229-RQABD,Salton City,Male,No,No,18,Multiple Lines,No,One year,23.75,424.5,No,3076
